Sensor Number,Time Index,Moment,Speed
96,16,10,0.6905483603477478
96,16,11,0.74346524477005
96,17,0,0.731095016002655
96,17,1,0.7620205283164978
96,17,2,0.7840119004249573
96,17,3,0.7675185799598694
96,17,4,0.76908940076828
96,17,5,0.7895099520683289
96,17,6,0.7991311550140381
96,17,7,0.7558354139328003
96,17,8,0.7805758118629456
96,17,9,0.6905483603477478
96,17,10,0.74346524477005
96,17,11,0.7125397324562073
96,18,0,0.7620205283164978
96,18,1,0.7840119004249573
96,18,2,0.7675185799598694
96,18,3,0.76908940076828
96,18,4,0.7895099520683289
96,18,5,0.7991311550140381
96,18,6,0.7558354139328003
96,18,7,0.7805758118629456
96,18,8,0.6905483603477478
96,18,9,0.74346524477005
96,18,10,0.7125397324562073
96,18,11,0.8053162097930908
96,19,0,0.7840119004249573
96,19,1,0.7675185799598694
96,19,2,0.76908940076828
96,19,3,0.7895099520683289
96,19,4,0.7991311550140381
96,19,5,0.7558354139328003
96,19,6,0.7805758118629456
96,19,7,0.6905483603477478
96,19,8,0.74346524477005
96,19,9,0.7125397324562073
96,19,10,0.8053162097930908
96,19,11,0.7496503591537476
96,20,0,0.7675185799598694
96,20,1,0.76908940076828
96,20,2,0.7895099520683289
96,20,3,0.7991311550140381
96,20,4,0.7558354139328003
96,20,5,0.7805758118629456
96,20,6,0.6905483603477478
96,20,7,0.74346524477005
96,20,8,0.7125397324562073
96,20,9,0.8053162097930908
96,20,10,0.7496503591537476
96,20,11,0.7675185799598694
96,21,0,0.76908940076828
96,21,1,0.7895099520683289
96,21,2,0.7991311550140381
96,21,3,0.7558354139328003
96,21,4,0.7805758118629456
96,21,5,0.6905483603477478
96,21,6,0.74346524477005
96,21,7,0.7125397324562073
96,21,8,0.8053162097930908
96,21,9,0.7496503591537476
96,21,10,0.7675185799598694
96,21,11,0.7991311550140381
96,22,0,0.7895099520683289
96,22,1,0.7991311550140381
96,22,2,0.7558354139328003
96,22,3,0.7805758118629456
96,22,4,0.6905483603477478
96,22,5,0.74346524477005
96,22,6,0.7125397324562073
96,22,7,0.8053162097930908
96,22,8,0.7496503591537476
96,22,9,0.7675185799598694
96,22,10,0.7991311550140381
96,22,11,0.7840119004249573
96,23,0,0.7991311550140381
96,23,1,0.7558354139328003
96,23,2,0.7805758118629456
96,23,3,0.6905483603477478
96,23,4,0.74346524477005
96,23,5,0.7125397324562073
96,23,6,0.8053162097930908
96,23,7,0.7496503591537476
96,23,8,0.7675185799598694
96,23,9,0.7991311550140381
96,23,10,0.7840119004249573
96,23,11,0.7187248468399048
97,0,0,0.6383185386657715
97,0,1,0.6905483603477478
97,0,2,0.6135781407356262
97,0,3,0.5640973448753357
97,0,4,0.8053162097930908
97,0,5,0.6410675644874573
97,0,6,0.5970844030380249
97,0,7,0.4589506685733795
97,0,8,0.6506887674331665
97,0,9,0.6506887674331665
97,0,10,0.5695953965187073
97,0,11,0.7063546180725098
97,1,0,0.6905483603477478
97,1,1,0.6135781407356262
97,1,2,0.5640973448753357
97,1,3,0.8053162097930908
97,1,4,0.6410675644874573
97,1,5,0.5970844030380249
97,1,6,0.4589506685733795
97,1,7,0.6506887674331665
97,1,8,0.6506887674331665
97,1,9,0.5695953965187073
97,1,10,0.7063546180725098
97,1,11,0.6575608849525452
97,2,0,0.6135781407356262
97,2,1,0.5640973448753357
97,2,2,0.8053162097930908
97,2,3,0.6410675644874573
97,2,4,0.5970844030380249
97,2,5,0.4589506685733795
97,2,6,0.6506887674331665
97,2,7,0.6506887674331665
97,2,8,0.5695953965187073
97,2,9,0.7063546180725098
97,2,10,0.6575608849525452
97,2,11,0.7125397324562073
97,3,0,0.5640973448753357
97,3,1,0.8053162097930908
97,3,2,0.6410675644874573
97,3,3,0.5970844030380249
97,3,4,0.4589506685733795
97,3,5,0.6506887674331665
97,3,6,0.6506887674331665
97,3,7,0.5695953965187073
97,3,8,0.7063546180725098
97,3,9,0.6575608849525452
97,3,10,0.7125397324562073
97,3,11,0.6080800890922546
97,4,0,0.8053162097930908
97,4,1,0.6410675644874573
97,4,2,0.5970844030380249
97,4,3,0.4589506685733795
97,4,4,0.6506887674331665
97,4,5,0.6506887674331665
97,4,6,0.5695953965187073
97,4,7,0.7063546180725098
97,4,8,0.6575608849525452
97,4,9,0.7125397324562073
97,4,10,0.6080800890922546
97,4,11,0.5640973448753357
97,5,0,0.6410675644874573
97,5,1,0.5970844030380249
97,5,2,0.4589506685733795
97,5,3,0.6506887674331665
97,5,4,0.6506887674331665
97,5,5,0.5695953965187073
97,5,6,0.7063546180725098
97,5,7,0.6575608849525452
97,5,8,0.7125397324562073
97,5,9,0.6080800890922546
97,5,10,0.5640973448753357
97,5,11,0.6740546226501465
97,6,0,0.5970844030380249
97,6,1,0.4589506685733795
97,6,2,0.6506887674331665
97,6,3,0.6506887674331665
97,6,4,0.5695953965187073
97,6,5,0.7063546180725098
97,6,6,0.6575608849525452
97,6,7,0.7125397324562073
97,6,8,0.6080800890922546
97,6,9,0.5640973448753357
97,6,10,0.6740546226501465
97,6,11,0.40328478813171387
97,7,0,0.4589506685733795
97,7,1,0.6506887674331665
97,7,2,0.6506887674331665
97,7,3,0.5695953965187073
97,7,4,0.7063546180725098
97,7,5,0.6575608849525452
97,7,6,0.7125397324562073
97,7,7,0.6080800890922546
97,7,8,0.5640973448753357
97,7,9,0.6740546226501465
97,7,10,0.40328478813171387
97,7,11,0.3723592758178711
97,8,0,0.6506887674331665
97,8,1,0.6506887674331665
97,8,2,0.5695953965187073
97,8,3,0.7063546180725098
97,8,4,0.6575608849525452
97,8,5,0.7125397324562073
97,8,6,0.6080800890922546
97,8,7,0.5640973448753357
97,8,8,0.6740546226501465
97,8,9,0.40328478813171387
97,8,10,0.3723592758178711
97,8,11,0.26171475648880005
97,9,0,0.6506887674331665
97,9,1,0.5695953965187073
97,9,2,0.7063546180725098
97,9,3,0.6575608849525452
97,9,4,0.7125397324562073
97,9,5,0.6080800890922546
97,9,6,0.5640973448753357
97,9,7,0.6740546226501465
97,9,8,0.40328478813171387
97,9,9,0.3723592758178711
97,9,10,0.26171475648880005
97,9,11,0.5421059727668762
97,10,0,0.5695953965187073
97,10,1,0.7063546180725098
97,10,2,0.6575608849525452
97,10,3,0.7125397324562073
97,10,4,0.6080800890922546
97,10,5,0.5640973448753357
97,10,6,0.6740546226501465
97,10,7,0.40328478813171387
97,10,8,0.3723592758178711
97,10,9,0.26171475648880005
97,10,10,0.5421059727668762
97,10,11,0.5570285320281982
97,11,0,0.7063546180725098
97,11,1,0.6575608849525452
97,11,2,0.7125397324562073
97,11,3,0.6080800890922546
97,11,4,0.5640973448753357
97,11,5,0.6740546226501465
97,11,6,0.40328478813171387
97,11,7,0.3723592758178711
97,11,8,0.26171475648880005
97,11,9,0.5421059727668762
97,11,10,0.5570285320281982
97,11,11,0.6300718784332275
97,12,0,0.6575608849525452
97,12,1,0.7125397324562073
97,12,2,0.6080800890922546
97,12,3,0.5640973448753357
97,12,4,0.6740546226501465
97,12,5,0.40328478813171387
97,12,6,0.3723592758178711
97,12,7,0.26171475648880005
97,12,8,0.5421059727668762
97,12,9,0.5570285320281982
97,12,10,0.6300718784332275
97,12,11,0.42802518606185913
97,13,0,0.7125397324562073
97,13,1,0.6080800890922546
97,13,2,0.5640973448753357
97,13,3,0.6740546226501465
97,13,4,0.40328478813171387
97,13,5,0.3723592758178711
97,13,6,0.26171475648880005
97,13,7,0.5421059727668762
97,13,8,0.5570285320281982
97,13,9,0.6300718784332275
97,13,10,0.42802518606185913
97,13,11,0.5331718325614929
97,14,0,0.6080800890922546
97,14,1,0.5640973448753357
97,14,2,0.6740546226501465
97,14,3,0.40328478813171387
97,14,4,0.3723592758178711
97,14,5,0.26171475648880005
97,14,6,0.5421059727668762
97,14,7,0.5570285320281982
97,14,8,0.6300718784332275
97,14,9,0.42802518606185913
97,14,10,0.5331718325614929
97,14,11,0.4960612654685974
97,15,0,0.5640973448753357
97,15,1,0.6740546226501465
97,15,2,0.40328478813171387
97,15,3,0.3723592758178711
97,15,4,0.26171475648880005
97,15,5,0.5421059727668762
97,15,6,0.5570285320281982
97,15,7,0.6300718784332275
97,15,8,0.42802518606185913
97,15,9,0.5331718325614929
97,15,10,0.4960612654685974
97,15,11,0.3056977093219757
97,16,0,0.6740546226501465
97,16,1,0.40328478813171387
97,16,2,0.3723592758178711
97,16,3,0.26171475648880005
97,16,4,0.5421059727668762
97,16,5,0.5570285320281982
97,16,6,0.6300718784332275
97,16,7,0.42802518606185913
97,16,8,0.5331718325614929
97,16,9,0.4960612654685974
97,16,10,0.3056977093219757
97,16,11,0.5331718325614929
97,17,0,0.40328478813171387
97,17,1,0.3723592758178711
97,17,2,0.26171475648880005
97,17,3,0.5421059727668762
97,17,4,0.5570285320281982
97,17,5,0.6300718784332275
97,17,6,0.42802518606185913
97,17,7,0.5331718325614929
97,17,8,0.4960612654685974
97,17,9,0.3056977093219757
97,17,10,0.5331718325614929
97,17,11,0.24865730106830597
97,18,0,0.3723592758178711
97,18,1,0.26171475648880005
97,18,2,0.5421059727668762
97,18,3,0.5570285320281982
97,18,4,0.6300718784332275
97,18,5,0.42802518606185913
97,18,6,0.5331718325614929
97,18,7,0.4960612654685974
97,18,8,0.3056977093219757
97,18,9,0.5331718325614929
97,18,10,0.24865730106830597
97,18,11,0.16825100779533386
97,19,0,0.26171475648880005
97,19,1,0.5421059727668762
97,19,2,0.5570285320281982
97,19,3,0.6300718784332275
97,19,4,0.42802518606185913
97,19,5,0.5331718325614929
97,19,6,0.4960612654685974
97,19,7,0.3056977093219757
97,19,8,0.5331718325614929
97,19,9,0.24865730106830597
97,19,10,0.16825100779533386
97,19,11,0.5208016633987427
97,20,0,0.5421059727668762
97,20,1,0.5570285320281982
97,20,2,0.6300718784332275
97,20,3,0.42802518606185913
97,20,4,0.5331718325614929
97,20,5,0.4960612654685974
97,20,6,0.3056977093219757
97,20,7,0.5331718325614929
97,20,8,0.24865730106830597
97,20,9,0.16825100779533386
97,20,10,0.5208016633987427
97,20,11,0.22872748970985413
97,21,0,0.5570285320281982
97,21,1,0.6300718784332275
97,21,2,0.42802518606185913
97,21,3,0.5331718325614929
97,21,4,0.4960612654685974
97,21,5,0.3056977093219757
97,21,6,0.5331718325614929
97,21,7,0.24865730106830597
97,21,8,0.16825100779533386
97,21,9,0.5208016633987427
97,21,10,0.22872748970985413
97,21,11,0.4156549870967865
97,22,0,0.6300718784332275
97,22,1,0.42802518606185913
97,22,2,0.5331718325614929
97,22,3,0.4960612654685974
97,22,4,0.3056977093219757
97,22,5,0.5331718325614929
97,22,6,0.24865730106830597
97,22,7,0.16825100779533386
97,22,8,0.5208016633987427
97,22,9,0.22872748970985413
97,22,10,0.4156549870967865
97,22,11,0.3221912384033203
97,23,0,0.42802518606185913
97,23,1,0.5331718325614929
97,23,2,0.4960612654685974
97,23,3,0.3056977093219757
97,23,4,0.5331718325614929
97,23,5,0.24865730106830597
97,23,6,0.16825100779533386
97,23,7,0.5208016633987427
97,23,8,0.22872748970985413
97,23,9,0.4156549870967865
97,23,10,0.3221912384033203
97,23,11,0.5764675736427307
98,0,0,0.5084314346313477
98,0,1,-0.040667857974767685
98,0,2,0.07547451555728912
98,0,3,0.22322964668273926
98,0,4,0.11258511245250702
98,0,5,0.349680632352829
98,0,6,0.2507190704345703
98,0,7,-0.15337415039539337
98,0,8,0.3352486789226532
98,0,9,0.31050828099250793
98,0,10,0.47613146901130676
98,0,11,0.19299140572547913
98,1,0,-0.040667857974767685
98,1,1,0.07547451555728912
98,1,2,0.22322964668273926
98,1,3,0.11258511245250702
98,1,4,0.349680632352829
98,1,5,0.2507190704345703
98,1,6,-0.15337415039539337
98,1,7,0.3352486789226532
98,1,8,0.31050828099250793
98,1,9,0.47613146901130676
98,1,10,0.19299140572547913
98,1,11,0.140761598944664
98,2,0,0.07547451555728912
98,2,1,0.22322964668273926
98,2,2,0.11258511245250702
98,2,3,0.349680632352829
98,2,4,0.2507190704345703
98,2,5,-0.15337415039539337
98,2,6,0.3352486789226532
98,2,7,0.31050828099250793
98,2,8,0.47613146901130676
98,2,9,0.19299140572547913
98,2,10,0.140761598944664
98,2,11,-0.26470592617988586
98,3,0,0.22322964668273926
98,3,1,0.11258511245250702
98,3,2,0.349680632352829
98,3,3,0.2507190704345703
98,3,4,-0.15337415039539337
98,3,5,0.3352486789226532
98,3,6,0.31050828099250793
98,3,7,0.47613146901130676
98,3,8,0.19299140572547913
98,3,9,0.140761598944664
98,3,10,-0.26470592617988586
98,3,11,0.21223396062850952
98,4,0,0.11258511245250702
98,4,1,0.349680632352829
98,4,2,0.2507190704345703
98,4,3,-0.15337415039539337
98,4,4,0.3352486789226532
98,4,5,0.31050828099250793
98,4,6,0.47613146901130676
98,4,7,0.19299140572547913
98,4,8,0.140761598944664
98,4,9,-0.26470592617988586
98,4,10,0.21223396062850952
98,4,11,0.2672125995159149
98,5,0,0.349680632352829
98,5,1,0.2507190704345703
98,5,2,-0.15337415039539337
98,5,3,0.3352486789226532
98,5,4,0.31050828099250793
98,5,5,0.47613146901130676
98,5,6,0.19299140572547913
98,5,7,0.140761598944664
98,5,8,-0.26470592617988586
98,5,9,0.21223396062850952
98,5,10,0.2672125995159149
98,5,11,0.4706336259841919
98,6,0,0.2507190704345703
98,6,1,-0.15337415039539337
98,6,2,0.3352486789226532
98,6,3,0.31050828099250793
98,6,4,0.47613146901130676
98,6,5,0.19299140572547913
98,6,6,0.140761598944664
98,6,7,-0.26470592617988586
98,6,8,0.21223396062850952
98,6,9,0.2672125995159149
98,6,10,0.4706336259841919
98,6,11,0.14969570934772491
98,7,0,-0.15337415039539337
98,7,1,0.3352486789226532
98,7,2,0.31050828099250793
98,7,3,0.47613146901130676
98,7,4,0.19299140572547913
98,7,5,0.140761598944664
98,7,6,-0.26470592617988586
98,7,7,0.21223396062850952
98,7,8,0.2672125995159149
98,7,9,0.4706336259841919
98,7,10,0.14969570934772491
98,7,11,0.2610274851322174
98,8,0,0.3352486789226532
98,8,1,0.31050828099250793
98,8,2,0.47613146901130676
98,8,3,0.19299140572547913
98,8,4,0.140761598944664
98,8,5,-0.26470592617988586
98,8,6,0.21223396062850952
98,8,7,0.2672125995159149
98,8,8,0.4706336259841919
98,8,9,0.14969570934772491
98,8,10,0.2610274851322174
98,8,11,0.15175747871398926
98,9,0,0.31050828099250793
98,9,1,0.47613146901130676
98,9,2,0.19299140572547913
98,9,3,0.140761598944664
98,9,4,-0.26470592617988586
98,9,5,0.21223396062850952
98,9,6,0.2672125995159149
98,9,7,0.4706336259841919
98,9,8,0.14969570934772491
98,9,9,0.2610274851322174
98,9,10,0.15175747871398926
98,9,11,0.03630216047167778
98,10,0,0.47613146901130676
98,10,1,0.19299140572547913
98,10,2,0.140761598944664
98,10,3,-0.26470592617988586
98,10,4,0.21223396062850952
98,10,5,0.2672125995159149
98,10,6,0.4706336259841919
98,10,7,0.14969570934772491
98,10,8,0.2610274851322174
98,10,9,0.15175747871398926
98,10,10,0.03630216047167778
98,10,11,-0.1286337524652481
98,11,0,0.19299140572547913
98,11,1,0.140761598944664
98,11,2,-0.26470592617988586
98,11,3,0.21223396062850952
98,11,4,0.2672125995159149
98,11,5,0.4706336259841919
98,11,6,0.14969570934772491
98,11,7,0.2610274851322174
98,11,8,0.15175747871398926
98,11,9,0.03630216047167778
98,11,10,-0.1286337524652481
98,11,11,0.2012382596731186
98,12,0,0.140761598944664
98,12,1,-0.26470592617988586
98,12,2,0.21223396062850952
98,12,3,0.2672125995159149
98,12,4,0.4706336259841919
98,12,5,0.14969570934772491
98,12,6,0.2610274851322174
98,12,7,0.15175747871398926
98,12,8,0.03630216047167778
98,12,9,-0.1286337524652481
98,12,10,0.2012382596731186
98,12,11,0.3043231964111328
98,13,0,-0.26470592617988586
98,13,1,0.21223396062850952
98,13,2,0.2672125995159149
98,13,3,0.4706336259841919
98,13,4,0.14969570934772491
98,13,5,0.2610274851322174
98,13,6,0.15175747871398926
98,13,7,0.03630216047167778
98,13,8,-0.1286337524652481
98,13,9,0.2012382596731186
98,13,10,0.3043231964111328
98,13,11,-0.10389336198568344
98,14,0,0.21223396062850952
98,14,1,0.2672125995159149
98,14,2,0.4706336259841919
98,14,3,0.14969570934772491
98,14,4,0.2610274851322174
98,14,5,0.15175747871398926
98,14,6,0.03630216047167778
98,14,7,-0.1286337524652481
98,14,8,0.2012382596731186
98,14,9,0.3043231964111328
98,14,10,-0.10389336198568344
98,14,11,0.14969570934772491
98,15,0,0.2672125995159149
98,15,1,0.4706336259841919
98,15,2,0.14969570934772491
98,15,3,0.2610274851322174
98,15,4,0.15175747871398926
98,15,5,0.03630216047167778
98,15,6,-0.1286337524652481
98,15,7,0.2012382596731186
98,15,8,0.3043231964111328
98,15,9,-0.10389336198568344
98,15,10,0.14969570934772491
98,15,11,-0.3485483229160309
98,16,0,0.4706336259841919
98,16,1,0.14969570934772491
98,16,2,0.2610274851322174
98,16,3,0.15175747871398926
98,16,4,0.03630216047167778
98,16,5,-0.1286337524652481
98,16,6,0.2012382596731186
98,16,7,0.3043231964111328
98,16,8,-0.10389336198568344
98,16,9,0.14969570934772491
98,16,10,-0.3485483229160309
98,16,11,0.27339768409729004
98,17,0,0.14969570934772491
98,17,1,0.2610274851322174
98,17,2,0.15175747871398926
98,17,3,0.03630216047167778
98,17,4,-0.1286337524652481
98,17,5,0.2012382596731186
98,17,6,0.3043231964111328
98,17,7,-0.10389336198568344
98,17,8,0.14969570934772491
98,17,9,-0.3485483229160309
98,17,10,0.27339768409729004
98,17,11,0.24865730106830597
98,18,0,0.2610274851322174
98,18,1,0.15175747871398926
98,18,2,0.03630216047167778
98,18,3,-0.1286337524652481
98,18,4,0.2012382596731186
98,18,5,0.3043231964111328
98,18,6,-0.10389336198568344
98,18,7,0.14969570934772491
98,18,8,-0.3485483229160309
98,18,9,0.27339768409729004
98,18,10,0.24865730106830597
98,18,11,-0.1286337524652481
98,19,0,0.15175747871398926
98,19,1,0.03630216047167778
98,19,2,-0.1286337524652481
98,19,3,0.2012382596731186
98,19,4,0.3043231964111328
98,19,5,-0.10389336198568344
98,19,6,0.14969570934772491
98,19,7,-0.3485483229160309
98,19,8,0.27339768409729004
98,19,9,0.24865730106830597
98,19,10,-0.1286337524652481
98,19,11,0.14969570934772491
98,20,0,0.03630216047167778
98,20,1,-0.1286337524652481
98,20,2,0.2012382596731186
98,20,3,0.3043231964111328
98,20,4,-0.10389336198568344
98,20,5,0.14969570934772491
98,20,6,-0.3485483229160309
98,20,7,0.27339768409729004
98,20,8,0.24865730106830597
98,20,9,-0.1286337524652481
98,20,10,0.14969570934772491
98,20,11,0.18474453687667847
98,21,0,-0.1286337524652481
98,21,1,0.2012382596731186
98,21,2,0.3043231964111328
98,21,3,-0.10389336198568344
98,21,4,0.14969570934772491
98,21,5,-0.3485483229160309
98,21,6,0.27339768409729004
98,21,7,0.24865730106830597
98,21,8,-0.1286337524652481
98,21,9,0.14969570934772491
98,21,10,0.18474453687667847
98,21,11,0.2610274851322174
98,22,0,0.2012382596731186
98,22,1,0.3043231964111328
98,22,2,-0.10389336198568344
98,22,3,0.14969570934772491
98,22,4,-0.3485483229160309
98,22,5,0.27339768409729004
98,22,6,0.24865730106830597
98,22,7,-0.1286337524652481
98,22,8,0.14969570934772491
98,22,9,0.18474453687667847
98,22,10,0.2610274851322174
98,22,11,0.3826677203178406
98,23,0,0.3043231964111328
98,23,1,-0.10389336198568344
98,23,2,0.14969570934772491
98,23,3,-0.3485483229160309
98,23,4,0.27339768409729004
98,23,5,0.24865730106830597
98,23,6,-0.1286337524652481
98,23,7,0.14969570934772491
98,23,8,0.18474453687667847
98,23,9,0.2610274851322174
98,23,10,0.3826677203178406
98,23,11,0.1806212067604065
99,0,0,0.5764675736427307
99,0,1,0.6905483603477478
99,0,2,0.644503653049469
99,0,3,0.6080800890922546
99,0,4,0.6135781407356262
99,0,5,0.5860887169837952
99,0,6,0.6410675644874573
99,0,7,0.6939844489097595
99,0,8,0.2239169031381607
99,0,9,0.6506887674331665
99,0,10,0.5146165490150452
99,0,11,0.7496503591537476
99,1,0,0.6905483603477478
99,1,1,0.644503653049469
99,1,2,0.6080800890922546
99,1,3,0.6135781407356262
99,1,4,0.5860887169837952
99,1,5,0.6410675644874573
99,1,6,0.6939844489097595
99,1,7,0.2239169031381607
99,1,8,0.6506887674331665
99,1,9,0.5146165490150452
99,1,10,0.7496503591537476
99,1,11,0.6465651988983154
99,2,0,0.644503653049469
99,2,1,0.6080800890922546
99,2,2,0.6135781407356262
99,2,3,0.5860887169837952
99,2,4,0.6410675644874573
99,2,5,0.6939844489097595
99,2,6,0.2239169031381607
99,2,7,0.6506887674331665
99,2,8,0.5146165490150452
99,2,9,0.7496503591537476
99,2,10,0.6465651988983154
99,2,11,0.731095016002655
99,3,0,0.6080800890922546
99,3,1,0.6135781407356262
99,3,2,0.5860887169837952
99,3,3,0.6410675644874573
99,3,4,0.6939844489097595
99,3,5,0.2239169031381607
99,3,6,0.6506887674331665
99,3,7,0.5146165490150452
99,3,8,0.7496503591537476
99,3,9,0.6465651988983154
99,3,10,0.731095016002655
99,3,11,0.6568738222122192
99,4,0,0.6135781407356262
99,4,1,0.5860887169837952
99,4,2,0.6410675644874573
99,4,3,0.6939844489097595
99,4,4,0.2239169031381607
99,4,5,0.6506887674331665
99,4,6,0.5146165490150452
99,4,7,0.7496503591537476
99,4,8,0.6465651988983154
99,4,9,0.731095016002655
99,4,10,0.6568738222122192
99,4,11,0.687799334526062
99,5,0,0.5860887169837952
99,5,1,0.6410675644874573
99,5,2,0.6939844489097595
99,5,3,0.2239169031381607
99,5,4,0.6506887674331665
99,5,5,0.5146165490150452
99,5,6,0.7496503591537476
99,5,7,0.6465651988983154
99,5,8,0.731095016002655
99,5,9,0.6568738222122192
99,5,10,0.687799334526062
99,5,11,0.3771698772907257
99,6,0,0.6410675644874573
99,6,1,0.6939844489097595
99,6,2,0.2239169031381607
99,6,3,0.6506887674331665
99,6,4,0.5146165490150452
99,6,5,0.7496503591537476
99,6,6,0.6465651988983154
99,6,7,0.731095016002655
99,6,8,0.6568738222122192
99,6,9,0.687799334526062
99,6,10,0.3771698772907257
99,6,11,0.4960612654685974
99,7,0,0.6939844489097595
99,7,1,0.2239169031381607
99,7,2,0.6506887674331665
99,7,3,0.5146165490150452
99,7,4,0.7496503591537476
99,7,5,0.6465651988983154
99,7,6,0.731095016002655
99,7,7,0.6568738222122192
99,7,8,0.687799334526062
99,7,9,0.3771698772907257
99,7,10,0.4960612654685974
99,7,11,0.7372801303863525
99,8,0,0.2239169031381607
99,8,1,0.6506887674331665
99,8,2,0.5146165490150452
99,8,3,0.7496503591537476
99,8,4,0.6465651988983154
99,8,5,0.731095016002655
99,8,6,0.6568738222122192
99,8,7,0.687799334526062
99,8,8,0.3771698772907257
99,8,9,0.4960612654685974
99,8,10,0.7372801303863525
99,8,11,0.5201146006584167
99,9,0,0.6506887674331665
99,9,1,0.5146165490150452
99,9,2,0.7496503591537476
99,9,3,0.6465651988983154
99,9,4,0.731095016002655
99,9,5,0.6568738222122192
99,9,6,0.687799334526062
99,9,7,0.3771698772907257
99,9,8,0.4960612654685974
99,9,9,0.7372801303863525
99,9,10,0.5201146006584167
99,9,11,0.580591082572937
99,10,0,0.5146165490150452
99,10,1,0.7496503591537476
99,10,2,0.6465651988983154
99,10,3,0.731095016002655
99,10,4,0.6568738222122192
99,10,5,0.687799334526062
99,10,6,0.3771698772907257
99,10,7,0.4960612654685974
99,10,8,0.7372801303863525
99,10,9,0.5201146006584167
99,10,10,0.580591082572937
99,10,11,0.6771962642669678
99,11,0,0.7496503591537476
99,11,1,0.6465651988983154
99,11,2,0.731095016002655
99,11,3,0.6568738222122192
99,11,4,0.687799334526062
99,11,5,0.3771698772907257
99,11,6,0.4960612654685974
99,11,7,0.7372801303863525
99,11,8,0.5201146006584167
99,11,9,0.580591082572937
99,11,10,0.6771962642669678
99,11,11,0.7015440464019775
99,12,0,0.6465651988983154
99,12,1,0.731095016002655
99,12,2,0.6568738222122192
99,12,3,0.687799334526062
99,12,4,0.3771698772907257
99,12,5,0.4960612654685974
99,12,6,0.7372801303863525
99,12,7,0.5201146006584167
99,12,8,0.580591082572937
99,12,9,0.6771962642669678
99,12,10,0.7015440464019775
99,12,11,0.7682056427001953
99,13,0,0.731095016002655
99,13,1,0.6568738222122192
99,13,2,0.687799334526062
99,13,3,0.3771698772907257
99,13,4,0.4960612654685974
99,13,5,0.7372801303863525
99,13,6,0.5201146006584167
99,13,7,0.580591082572937
99,13,8,0.6771962642669678
99,13,9,0.7015440464019775
99,13,10,0.7682056427001953
99,13,11,0.1064000129699707
99,14,0,0.6568738222122192
99,14,1,0.687799334526062
99,14,2,0.3771698772907257
99,14,3,0.4960612654685974
99,14,4,0.7372801303863525
99,14,5,0.5201146006584167
99,14,6,0.580591082572937
99,14,7,0.6771962642669678
99,14,8,0.7015440464019775
99,14,9,0.7682056427001953
99,14,10,0.1064000129699707
99,14,11,0.7063546180725098
99,15,0,0.687799334526062
99,15,1,0.3771698772907257
99,15,2,0.4960612654685974
99,15,3,0.7372801303863525
99,15,4,0.5201146006584167
99,15,5,0.580591082572937
99,15,6,0.6771962642669678
99,15,7,0.7015440464019775
99,15,8,0.7682056427001953
99,15,9,0.1064000129699707
99,15,10,0.7063546180725098
99,15,11,0.6575608849525452
99,16,0,0.3771698772907257
99,16,1,0.4960612654685974
99,16,2,0.7372801303863525
99,16,3,0.5201146006584167
99,16,4,0.580591082572937
99,16,5,0.6771962642669678
99,16,6,0.7015440464019775
99,16,7,0.7682056427001953
99,16,8,0.1064000129699707
99,16,9,0.7063546180725098
99,16,10,0.6575608849525452
99,16,11,0.5640973448753357
99,17,0,0.4960612654685974
99,17,1,0.7372801303863525
99,17,2,0.5201146006584167
99,17,3,0.580591082572937
99,17,4,0.6771962642669678
99,17,5,0.7015440464019775
99,17,6,0.7682056427001953
99,17,7,0.1064000129699707
99,17,8,0.7063546180725098
99,17,9,0.6575608849525452
99,17,10,0.5640973448753357
99,17,11,0.43421027064323425
99,18,0,0.7372801303863525
99,18,1,0.5201146006584167
99,18,2,0.580591082572937
99,18,3,0.6771962642669678
99,18,4,0.7015440464019775
99,18,5,0.7682056427001953
99,18,6,0.1064000129699707
99,18,7,0.7063546180725098
99,18,8,0.6575608849525452
99,18,9,0.5640973448753357
99,18,10,0.43421027064323425
99,18,11,0.4836910665035248
99,19,0,0.5201146006584167
99,19,1,0.580591082572937
99,19,2,0.6771962642669678
99,19,3,0.7015440464019775
99,19,4,0.7682056427001953
99,19,5,0.1064000129699707
99,19,6,0.7063546180725098
99,19,7,0.6575608849525452
99,19,8,0.5640973448753357
99,19,9,0.43421027064323425
99,19,10,0.4836910665035248
99,19,11,0.17443610727787018
99,20,0,0.580591082572937
99,20,1,0.6771962642669678
99,20,2,0.7015440464019775
99,20,3,0.7682056427001953
99,20,4,0.1064000129699707
99,20,5,0.7063546180725098
99,20,6,0.6575608849525452
99,20,7,0.5640973448753357
99,20,8,0.43421027064323425
99,20,9,0.4836910665035248
99,20,10,0.17443610727787018
99,20,11,0.44864222407341003
99,21,0,0.6771962642669678
99,21,1,0.7015440464019775
99,21,2,0.7682056427001953
99,21,3,0.1064000129699707
99,21,4,0.7063546180725098
99,21,5,0.6575608849525452
99,21,6,0.5640973448753357
99,21,7,0.43421027064323425
99,21,8,0.4836910665035248
99,21,9,0.17443610727787018
99,21,10,0.44864222407341003
99,21,11,0.5517271757125854
99,22,0,0.7015440464019775
99,22,1,0.7682056427001953
99,22,2,0.1064000129699707
99,22,3,0.7063546180725098
99,22,4,0.6575608849525452
99,22,5,0.5640973448753357
